;obj_regio3;long;obj_street;obj_baseRent;geo_plz;obj_livingSpace;lat;rel_baseRent;culture;s-stations;university;food;nightlife;spareTime;transportations
3439;Grünau-Siedlung;12.29965927927366;"Brambacher Stra&szlig;e";371,16;4207,0;61,86;51.313217540790795;6,000000000000001;0;0;1;3;0;0;3
3440;Altlindenau;12.337676058807508;"Angerstra&szlig;e";480,0;4177,0;73,62;51.338323459125604;6,519967400162998;4;0;2;9;9;0;5
3441;Schönefeld-Ost;12.424808773510714;"B&auml;stleinstr.";418,0;4347,0;67,68;51.3540890561249;6,176122931442079;1;0;0;5;0;0;4
3442;Möckern;12.353609488391626;"Fehmarner Stra&szlig;e";1264,32;4159,0;140,48;51.3723850698075;9,0;0;1;0;1;0;0;1
3443;Stötteritz;12.40909872739793;"Holzh&auml;user Stra&szlig;e";1271,0;4299,0;155,0;51.31819594042789;8,2;3;1;1;4;2;0;5
3444;Reudnitz-Thonberg;12.406028986195633;"Kippenbergstra&szlig;e";530,0;4317,0;75,32;51.33550635014747;7,036643653744027;7;0;3;6;3;0;4
3445;Neulindenau;12.304159822915715;"Hafenstra&szlig;e";1097,0;4205,0;104,46;51.33234985752149;10,501627417193184;1;0;0;2;0;0;2
3446;Lausen-Grünau;12.262186464416695;Zschampertaue;334,65;4207,0;66,93;51.308377325752;4,999999999999999;0;0;0;0;0;0;3
3447;Neulindenau;12.305288264751676;"Hafenstra&szlig;e";1065,0;4179,0;115,35;51.3312962158354;9,232769830949287;1;0;0;3;0;0;1
3448;Kleinzschocher;12.326458141493118;"Dieskaustra&szlig;e";395,0;4229,0;67,37;51.31655747594411;5,863143832566424;3;0;4;5;2;0;4
3449;Grünau-Mitte;12.281259800181065;Potschkaustr.;327,5;4209,0;60,41;51.313536107504994;5,421287866247312;0;1;3;3;1;0;4
3450;Grünau-Siedlung;12.299319271146727;"Brambacher Stra&szlig;e";419,17;4207,0;72,27;51.3128223874473;5,800055348000554;0;0;1;3;0;0;3
3451;Mölkau;12.44284794830264;"Engelsdorfer Stra&szlig;e";1010,88;4316,0;157,95;51.3313030526379;6,4;0;0;1;1;0;0;4
3452;Lindenau;12.32782857119954;"Endersstra&szlig;e";295,0;4177,0;40,6;51.3334951408364;7,2660098522167464;5;0;7;13;4;0;6
3453;Zentrum-Süd;12.377575449668903;"Emilienstra&szlig;e";819,0;4107,0;68,74;51.3317880766606;11,914460285132384;3;1;3;26;10;0;10
3454;Sellerhausen-Stünz;12.430129474617164;Bruhnsstr.;422,5;4318,0;84,5;51.341197147720884;5,0;1;0;3;3;2;0;4
3455;Plagwitz;12.335449305457768;"Zschochersche Stra&szlig;e";1201,0;4229,0;109,19;51.326762367899704;10,999175748694935;1;0;1;15;4;0;5
3456;Plagwitz;12.335449305457768;"Zschochersche Stra&szlig;e";653,0;4229,0;59,35;51.326762367899704;11,002527379949452;1;0;1;15;4;0;5
3457;Schleußig;12.339546703821785;"Industriestra&szlig;e";990,0;4229,0;82,32;51.3265173411661;12,026239067055394;7;0;2;21;6;0;6
3458;Böhlitz-Ehrenberg;12.295997526023095;"Heinrich-Heine-Stra&szlig;e";1080,0;4178,0;127,1;51.353343405015956;8,49724626278521;0;0;1;0;1;0;4
3459;Böhlitz-Ehrenberg;12.295997526023095;"Heinrich-Heine-Stra&szlig;e";1066,0;4178,0;125,4;51.353343405015956;8,50079744816587;0;0;1;0;1;0;4
3460;Gohlis-Mitte;12.372529794695465;"Corinthstra&szlig;e";520,0;4157,0;74,83;51.367516619456346;6,949084591741281;0;1;0;4;4;0;4
3461;Plagwitz;12.335449305457768;"Zschochersche Stra&szlig;e";707,0;4229,0;64,28;51.326762367899704;10,998755444928438;1;0;1;15;4;0;5
3462;Zentrum-Ost;12.393718531369007;"Lange Stra&szlig;e";1390,0;4103,0;131,19;51.343297145534535;10,595319765226007;3;0;2;9;4;0;9
3463;Plagwitz;12.335449305457768;"Zschochersche Stra&szlig;e";1093,0;4229,0;99,34;51.326762367899704;11,002617274008458;1;0;1;15;4;0;5
3464;Grünau-Mitte;12.288447792819321;Stuttgarter Allee;443,0;4209,0;49,24;51.3228477068661;8,996750609260761;1;0;0;6;0;0;5
3465;Großzschocher;12.322695100400912;"Giordano-Bruno-Stra&szlig;e";431,0;4249,0;71,74;51.3003969940862;6,007805965988291;0;0;0;2;0;0;5
3466;Plagwitz;12.335449305457768;"Zschochersche Stra&szlig;e";634,0;4229,0;57,62;51.326762367899704;11,003123915307183;1;0;1;15;4;0;5
3467;Stötteritz;12.422235409776182;Lange Reihe;365,0;4299,0;62,46;51.31947170451548;5,843739993595902;2;0;0;6;2;0;3
3468;Zentrum-Süd;12.375917934157474;"H&auml;rtelstr.";800,0;4107,0;100,0;51.3327251956406;8,0;3;2;4;27;9;0;12
3469;Plagwitz;12.335449305457768;"Zschochersche Stra&szlig;e";1136,0;4229,0;103,31;51.326762367899704;10,996031361920434;1;0;1;15;4;0;5
3470;Plagwitz;12.335449305457768;"Zschochersche Stra&szlig;e";1325,0;4229,0;120,43;51.326762367899704;11,00224196628747;1;0;1;15;0;0;5
3471;Zentrum-Ost;12.38266743668685;Augustusplatz;599,0;4109,0;20,0;51.339301005635;29,95;12;0;15;44;13;0;22
3472;Gohlis-Mitte;12.36341750327869;"Breitenfelder Stra&szlig;e";442,0;4157,0;52,0;51.3687482211329;8,5;1;1;1;8;2;0;4
3473;Plagwitz;12.339569028457673;"Karl-Heine-Stra&szlig;e";950,0;4229,0;120,6;51.332186980192816;7,8772802653399685;5;0;4;24;5;0;5
3474;Gohlis-Mitte;12.37194836033488;Dietzgenstr.;420,0;4157,0;75,0;51.366697349889776;5,6;0;2;0;5;4;0;5
3475;Lausen-Grünau;12.268228631629558;"Brackestra&szlig;e";385,0;4207,0;69,0;51.314598467355296;5,579710144927536;0;0;2;0;0;0;4
3476;Zentrum-West;12.360448951408474;Jahnallee;520,0;4109,0;53,5;51.3424199980676;9,719626168224297;4;0;7;16;5;0;7
3477;Zentrum-Nord;12.374459358114128;"Nordstra&szlig;e";617,32;4105,0;83,3;51.35158175881761;7,410804321728692;6;1;5;5;2;0;6
3478;Plagwitz;12.335449305457768;"Zschochersche Stra&szlig;e";1229,0;4229,0;111,75;51.326762367899704;10,997762863534675;1;0;1;15;4;0;5
3479;Gohlis-Süd;12.363586025821796;"Natonekstra&szlig;e";450,0;4155,0;67,29;51.36229873731689;6,687472135532768;0;0;3;6;4;0;3
3480;Gohlis-Süd;12.365457729387462;"Magdeburger Stra&szlig;e";428,0;4155,0;57,0;51.3652654257047;7,508771929824562;0;1;4;5;5;0;4
3481;Lausen-Grünau;12.26630996402237;An der Kotsche;364,55;4207,0;72,91;51.3080977813561;5,0;0;0;0;0;0;0;4
3482;Connewitz;12.373249606775525;"Brandstra&szlig;e";405,0;4277,0;62,3;51.305806367655;6,500802568218299;3;0;1;12;0;0;4
3483;Südvorstadt;12.36989869532676;"Kurt-Eisner-Stra&szlig;e";580,0;4275,0;89,06;51.3209847264565;6,512463507747586;3;0;1;29;12;0;4
3484;Paunsdorf;12.45971956847325;"Schwindstra&szlig;e";980,63;4328,0;130,75;51.346358700528405;7,500038240917783;0;0;0;1;0;0;3
3485;Schleußig;12.341006593000069;Brockhausstr.;913,0;4229,0;110,0;51.3236672110902;8,3;4;0;2;15;5;0;3
3486;Lausen-Grünau;12.268188867539365;"Brackestra&szlig;e";350,0;4207,0;66,0;51.314380098779495;5,303030303030303;0;0;2;0;0;0;4
3487;Kleinzschocher;12.324675018284054;"P&ouml;rstener Stra&szlig;e";290,0;4229,0;44,21;51.313232365113365;6,559601900022619;1;0;2;1;1;0;3
3488;Marienbrunn;12.397508696200026;Leanderweg;315,0;4277,0;61,14;51.310998103818996;5,152109911678116;0;0;1;3;0;0;3
3489;Zentrum-West;12.368429516719644;"Bosestra&szlig;e";912,0;4109,0;114,0;51.339960188408796;8,0;13;2;6;32;24;0;15
3490;Möckern;12.353609488391626;"Fehmarner Stra&szlig;e";1093,41;4159,0;143,87;51.3723850698075;7,599986098561201;0;1;0;1;0;0;1
3491;Möckern;12.353609488391626;"Fehmarner Stra&szlig;e";1093,41;4159,0;143,87;51.3723850698075;7,599986098561201;0;1;0;1;0;0;1
3492;Zentrum-Nord;12.37733873697033;Delitzscher Str.;729,0;4105,0;103,98;51.35771471081139;7,0109636468551635;3;0;2;4;2;0;2
3493;Zentrum-West;12.358719371147053;"Friedrich-Ebert-Stra&szlig;e";845,91;4109,0;73,75;51.34166000247651;11,469966101694913;3;0;1;15;3;0;6
3494;Zentrum-Südost;12.384309814818515;"N&uuml;rnberger Stra&szlig;e";1075,0;4103,0;114,56;51.336072294950384;9,38372905027933;8;0;14;15;5;0;11
3495;Südvorstadt;12.369497433828636;"August-Bebel-Stra&szlig;e";869,0;4275,0;113,0;51.32283714050139;7,690265486725663;7;0;4;31;12;0;6
3496;Zentrum-Süd;12.379767561888109;"Arthur-Hoffmann-Stra&szlig;e";939,0;4107,0;78,35;51.3281923103172;11,98468410976388;1;1;3;14;9;0;8
3497;Zentrum-Süd;12.378808670235367;Riemannstr.;340,0;4107,0;50,28;51.33110596386825;6,762132060461417;3;1;3;26;9;0;10
3498;Möckern;12.353609488391626;"Fehmarner Stra&szlig;e";1194,12;4159,0;143,87;51.3723850698075;8,2999930492806;0;1;0;1;0;0;1
3499;Altlindenau;12.337676058807508;"Angerstra&szlig;e";360,0;4177,0;55,36;51.338323459125604;6,502890173410405;4;0;2;9;9;0;5
3500;Zentrum-West;12.360448951408474;Jahnallee;1267,09;4109,0;115,19;51.3424199980676;11,0;4;0;7;16;5;0;7
3501;Möckern;12.353609488391626;"Fehmarner Stra&szlig;e";1194,12;4159,0;143,87;51.3723850698075;8,2999930492806;0;1;0;1;0;0;1
3502;Connewitz;12.374397667101345;Meusdorfer Strasse;315,0;4277,0;45,23;51.3043224725634;6,964404156533276;5;0;1;8;7;0;3
3503;Neulindenau;12.312107610374651;"L&uuml;tzner Stra&szlig;e";375,0;4179,0;66,0;51.3295018713676;5,6818181818181825;1;0;1;4;3;0;2
3504;Mölkau;12.44284794830264;"Engelsdorfer Stra&szlig;e";1184,62;4319,0;157,95;51.3313030526379;7,499968344412789;0;0;1;1;0;0;4
3505;Volkmarsdorf;12.415685996169055;"Sch&uuml;tzenhausstr.";395,25;4315,0;46,5;51.3435188774129;8,5;4;0;4;5;2;0;4
3506;Sellerhausen-Stünz;12.430735792905828;"Engelmannstra&szlig;e";396,0;4318,0;66,0;51.34303830424675;6,0;1;0;3;4;1;0;4
3507;Möckern;12.353609488391626;"Fehmarner Stra&szlig;e";893,69;4159,0;105,14;51.3723850698075;8,5;0;1;0;1;0;0;1
3508;Stötteritz;12.415255397349322;Breslauer Str.;446,0;4299,0;68,6;51.319467846883796;6,501457725947522;4;0;1;4;2;0;4
3509;Sellerhausen-Stünz;12.430710371143013;"Karl-H&auml;rting-Stra&szlig;e";459,0;4318,0;51,0;51.3394777855081;9,0;0;0;2;1;1;0;1
3510;Schönefeld-Abtnaundorf;12.408214916978855;"Gorkistra&szlig;e";400,0;4347,0;66,0;51.3518517663064;6,0606060606060606;0;0;0;6;0;0;6
3511;Holzhausen;12.457475574651367;"Grenzstra&szlig;e";365,0;4288,0;68,77;51.31018234689321;5,3075468954485965;0;0;1;3;0;0;1
3512;Zentrum;12.372819640763607;Thomaskirchhof;730,0;4109,0;104,0;51.338859045903504;7,019230769230768;21;3;19;49;30;0;23
3513;Südvorstadt;12.382639033287125;Altenburgerstr.;595,0;4275,0;66,0;51.31622820443655;9,015151515151516;2;0;2;4;0;0;4
3514;Kleinzschocher;12.321298525536394;"Ruststra&szlig;e";380,0;4229,0;58,47;51.316521538942496;6,499059346673508;4;0;1;4;1;0;4
3515;Neulindenau;12.312359507157467;"Radiusstra&szlig;e";413,56;4179,0;73,85;51.33017261924983;5,6000000000000005;2;0;1;6;3;0;5
3516;Plaußig-Portitz;12.451279035462562;"Plau&szlig;iger Dorfstra&szlig;e";380,0;4349,0;50,44;51.392653026778;7,5337034099920706;0;0;0;1;1;0;0
3517;Neulindenau;12.305288264751676;"Hafenstra&szlig;e";995,0;4179,0;114,11;51.3312962158354;8,719656471825429;1;0;0;3;0;0;1
3518;Schönefeld-Ost;12.419787357852185;Fritz-Siemon-Str.;446,0;4347,0;475,0;51.3520274603249;0,9389473684210526;1;0;0;2;0;0;3
3519;Zentrum-Nordwest;12.364395343110356;"Leibnizstra&szlig;e";899,0;4105,0;105,79;51.3434828178004;8,497967671802629;4;0;3;25;0;0;4
3520;Gohlis-Mitte;12.377125557082934;"L&uuml;tzowstr.";539,7;4157,0;71,96;51.365251696140206;7,500000000000001;0;1;0;4;4;0;5
3521;Möckern;12.349795461948045;"Seelenbinderstra&szlig;e";884,28;4159,0;106,54;51.365895769459705;8,299981227707903;0;1;0;8;1;0;3
3522;Möckern;12.349795461948045;"Seelenbinderstra&szlig;e";862,79;4159,0;103,95;51.365895769459705;8,3000481000481;0;1;0;8;1;0;3
3523;Zentrum-West;12.360448951408474;Jahnallee;1033,79;4109,0;108,82;51.3424199980676;9,5;4;0;7;16;5;0;7
3524;Volkmarsdorf;12.415999033015947;"Sch&uuml;tzenhausstra&szlig;e";390,0;4315,0;60,0;51.34393252624073;6,5;5;0;3;5;2;0;4
3525;Gohlis-Nord;12.369635506353744;"Max- Liebermann- Stra&szlig;e";335,0;4157,0;61,03;51.3759926904731;5,489103719482221;0;0;0;5;0;0;2
3526;Grünau-Mitte;12.281855679903348;Alte Salzstr.;335,5;4209,0;61,86;51.3149946478944;5,42353701907533;0;1;3;2;1;0;4
3527;Grünau-Ost;12.293737118263365;"Wei&szlig;dornstra&szlig;e";321,67;4209,0;61,86;51.32313822971621;5,199967668929841;2;0;3;3;0;0;2
3528;Zentrum-Südost;12.383865686617634;"Sternwartenstra&szlig;e";707,78;4103,0;84,26;51.333944626066454;8,399952527889864;5;1;4;15;5;0;12
3529;Grünau-Nord;12.264578172492426;"Plovdiver Stra&szlig;e";185,88;4205,0;32,61;51.3240267525232;5,700091996320148;0;0;0;2;3;0;4
3530;Grünau-Siedlung;12.298588826898966;Brambacher Str.;332,0;4207,0;61,27;51.3127817537979;5,41863881181655;0;0;1;2;0;0;3
3531;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";1216,0;4157,0;128,0;51.3760510539231;9,5;0;0;0;6;0;0;2
3532;Grünau-Ost;12.293737118263365;"Wei&szlig;dornstra&szlig;e";358,79;4209,0;61,86;51.32313822971621;5,80003233107016;2;0;3;3;0;0;2
3533;Südvorstadt;12.367485238669227;"Kantstra&szlig;e";1214,84;4275,0;125,5;51.3159288165464;9,68;4;0;1;13;2;0;3
3534;Lausen-Grünau;12.26035668464859;"Binzer Stra&szlig;e";354,33;4207,0;68,14;51.3117995492702;5,200029351335486;0;0;1;1;0;0;0
3535;Lausen-Grünau;12.262257609661493;"Zingster Stra&szlig;e";361,14;4207,0;68,14;51.3116446351165;5,299970648664514;0;0;1;0;0;0;0
3536;Südvorstadt;12.363507003851385;"Kurt-Eisner-Stra&szlig;e";1925,0;4275,0;250,0;51.3213769560083;7,7;5;0;1;2;1;0;4
3537;Wahren;12.322599502281019;Linkelstr;413,0;4159,0;75,0;51.37596253668619;5,506666666666668;0;0;0;5;3;0;4
3538;Lausen-Grünau;12.261326152291105;"Binzer Stra&szlig;e";179,36;4207,0;32,61;51.3119636879084;5,500153327200246;0;0;1;0;0;0;1
3539;Zentrum-Nordwest;12.35805608404267;"Friedrich-Ebert-Stra&szlig;e";861,0;4109,0;78,46;51.3426684079045;10,973744583227123;3;0;2;16;4;0;5
3540;Südvorstadt;12.367525743093655;"Brandvorwerkstra&szlig;e";440,0;4275,0;54,0;51.3198816100881;8,148148148148149;8;0;0;11;4;0;3
3541;Wahren;12.322599502281019;Linkelstr.;374,0;4159,0;68,0;51.37596253668619;5,5;0;0;0;5;3;0;4
3542;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";1233,0;4157,0;129,82;51.3760510539231;9,497766137729164;0;0;0;6;0;0;2
3543;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";1211,0;4157,0;127,44;51.3760510539231;9,502510985561834;0;0;0;6;0;0;2
3544;Grünau-Siedlung;12.301275191839236;"Brambacher Stra&szlig;e";327,86;4207,0;61,86;51.31348752505872;5,300032331070159;0;0;0;2;0;0;2
3545;Mockau-Nord;12.418435072056004;Gogolstr.;316,5;4357,0;60,97;51.38186676392943;5,19107757913728;0;0;0;2;0;0;0
3546;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";1380,0;4157,0;125,53;51.3760510539231;10,993388034732735;0;0;0;6;0;0;2
3547;Zentrum-Ost;12.387186359969402;"Rosa-Luxemburg-Stra&szlig;e";1484,0;4103,0;148,44;51.3435655898263;9,997305308542172;3;1;4;28;5;0;29
3548;Plagwitz;12.344227946867141;"Forststra&szlig;e";899,0;4229,0;109,94;51.330926372701995;8,17718755684919;3;0;4;6;5;0;4
3549;Zentrum-Ost;12.387186359969402;"Rosa-Luxemburg-Stra&szlig;e";1484,0;4103,0;148,44;51.3435655898263;9,997305308542172;3;1;4;28;5;0;29
3550;Großzschocher;12.322709392177376;Dieskaustr;270,0;4249,0;50,0;51.2948361596143;5,4;0;0;1;0;0;0;3
3551;Kleinzschocher;12.327428164393885;"Windorfer Stra&szlig;e";1065,0;4229,0;106,5;51.31322405914865;10,0;1;0;2;1;1;0;3
3552;Zentrum-Süd;12.371279603893829;"Braustra&szlig;e";637,0;4107,0;75,0;51.3266455798479;8,493333333333334;3;0;5;23;11;0;5
3553;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";790,0;4157,0;68,87;51.3760510539231;11,470887178742556;0;0;0;6;0;0;2
3554;Zentrum-Ost;12.385199212426812;"Querstra&szlig;e";1305,0;4103,0;130,45;51.3400628107503;10,003832886163284;8;0;12;20;7;0;20
3555;Gohlis-Mitte;12.358906071545995;"Flei&szlig;ner Stra&szlig;e";1169,0;4157,0;106,2;51.37125743876486;11,007532956685498;0;1;0;2;1;0;3
3556;Südvorstadt;12.36855935818699;"August- Bebel- Stra&szlig;e";550,0;4275,0;65,0;51.32043622431406;8,461538461538463;2;0;0;18;10;0;3
3557;Altlindenau;12.325668165681007;"Karl-Ferlemann-Stra&szlig;e";425,0;4177,0;53,0;51.337518366577065;8,018867924528301;12;0;5;5;7;0;9
3558;Zentrum-Ost;12.38519895588349;Querstrasse;959,0;4103,0;86,0;51.3409119702532;11,151162790697676;7;0;9;30;6;0;25
3559;Gohlis-Mitte;12.358906071545995;"Flei&szlig;ner Stra&szlig;e";1053,0;4157,0;95,7;51.37125743876486;11,003134796238244;0;1;0;2;1;0;3
3560;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";770,0;4157,0;66,95;51.3760510539231;11,501120238984315;0;0;0;6;0;0;2
3561;Altlindenau;12.33391873595322;Hahnemannstr.;370,0;4177,0;52,35;51.33984911605079;7,067812798471824;3;0;4;9;8;0;3
3562;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";1430,0;4157,0;130,09;51.3760510539231;10,99238988392651;0;0;0;6;0;0;2
3563;Plagwitz;12.344227946867141;"Forststra&szlig;e";849,0;4229,0;109,94;51.330926372701995;7,7223940331089675;3;0;4;6;5;0;4
3564;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";1300,0;4157,0;118,32;51.3760510539231;10,987153482082489;0;0;0;6;0;0;2
3565;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";1300,0;4157,0;118,15;51.3760510539231;11,002962336013544;0;0;0;6;0;0;2
3566;Eutritzsch;12.390988972809035;"Bernburger Stra&szlig;e";320,0;4129,0;46,04;51.3645352544801;6,950477845351868;0;0;3;6;1;0;5
3567;Reudnitz-Thonberg;12.401016207862561;"Prager Stra&szlig;e";380,0;4317,0;22,0;51.32535393469111;17,272727272727273;1;0;2;1;0;0;4
3568;Möckern;12.349795461948045;"Seelenbinderstra&szlig;e";884,28;4159,0;106,54;51.365895769459705;8,299981227707903;0;1;0;8;1;0;3
3569;Reudnitz-Thonberg;12.401016207862561;"Prager Stra&szlig;e";450,0;4317,0;27,0;51.32535393469111;16,666666666666668;1;0;2;1;0;0;4
3570;Schleußig;12.339109380631685;"Holbeinstra&szlig;e";1001,2;4229,0;83,43;51.324772888097804;12,00047944384514;6;0;2;18;4;0;4
3571;Zentrum-Nord;12.373619310723658;"Nordstra&szlig;e";489,0;4105,0;50,0;51.3488319755348;9,78;5;1;3;14;5;0;11
3572;Zentrum-Nordwest;12.353959776433182;Max-Planck-Str.;561,52;4105,0;70,19;51.34671233278367;8,0;1;0;3;5;4;0;4
3573;Heiterblick;12.471587020045748;Hermelinplatz;260,0;4329,0;29,25;51.3581560923671;8,888888888888891;0;0;1;1;0;0;2
3574;Reudnitz-Thonberg;12.401016207862561;"Prager Stra&szlig;e";450,0;4317,0;27,0;51.32535393469111;16,666666666666668;1;0;2;1;0;0;4
3575;Neustadt-Neuschönefeld;12.397869115792515;"Bussestra&szlig;e";505,0;4315,0;80,36;51.346610041624096;6,284221005475361;2;0;7;6;5;0;7
3576;Gohlis-Süd;12.362468734552975;Stockstr.;535,0;4155,0;68,0;51.3612618202867;7,867647058823528;0;0;5;7;4;0;4
3577;Reudnitz-Thonberg;12.401016207862561;"Prager Stra&szlig;e";325,0;4317,0;22,0;51.32535393469111;14,772727272727273;1;0;2;1;0;0;4
3578;Zentrum-West;12.366929304913912;"Friedrich-Ebert-Stra&szlig;e";1133,0;4109,0;103,0;51.33625567216261;11,0;6;1;10;31;7;0;9
3579;Zentrum-West;12.366929304913912;"Friedrich-Ebert-Stra&szlig;e";879,0;4109,0;79,91;51.33625567216261;10,999874859216618;6;1;10;31;7;0;9
3580;Zentrum-West;12.366929304913912;"Friedrich-Ebert-Stra&szlig;e";936,0;4109,0;84,7;51.33625567216261;11,050767414403778;6;1;10;31;7;0;9
3581;Möckern;12.349795461948045;"Seelenbinderstra&szlig;e";724,37;4159,0;85,22;51.365895769459705;8,5;0;1;0;8;1;0;3
3582;Reudnitz-Thonberg;12.401016207862561;"Prager Stra&szlig;e";280,0;4317,0;19,0;51.32535393469111;14,73684210526316;1;0;2;0;0;0;4
3583;Liebertwolkwitz;12.455319925163838;Oleanderweg;390,0;4288,0;60,0;51.285298917903006;6,5;0;0;0;0;0;0;1
3584;Volkmarsdorf;12.41690614658114;Bautzmannstr.;498,0;4315,0;70,0;51.3437131910627;7,114285714285713;5;0;3;4;2;0;4
3585;Gohlis-Mitte;12.371495974756884;"Corinthstra&szlig;e";350,0;4157,0;50,14;51.3678385644626;6,980454726765058;1;1;1;5;5;0;3
3586;Engelsdorf;12.474455858494315;"Wasserturmstra&szlig;e";273,0;4319,0;41,9;51.3350222734423;6,515513126491648;0;0;0;4;1;0;4
3587;Lausen-Grünau;12.262228981059014;Selliner Strasse;389,0;4207,0;68,14;51.314356891227895;5,708834751981216;0;0;2;0;0;0;3
3588;Altlindenau;12.322890160899949;"William-Zipperer-Stra&szlig;e";467,0;4179,0;55,0;51.34436579533194;8,49090909090909;0;0;2;7;1;0;4
3589;Zentrum-West;12.368475060537572;"Bosestra&szlig;e";912,0;4109,0;114,0;51.339995802561;8,0;13;2;6;32;24;0;16
3590;Zentrum-Süd;12.37785814760757;"Emilienstra&szlig;e";1291,0;4107,0;135,85;51.3319011143281;9,503128450496872;2;1;3;26;10;0;11
3591;Möckern;12.349795461948045;"Seelenbinderstra&szlig;e";1173,26;4159,0;138,03;51.365895769459705;8,500036224009273;0;1;0;8;1;0;3
3592;Sellerhausen-Stünz;12.42542674281444;Zum Kleingartenpark;377,0;4318,0;58,0;51.3432746841866;6,5;2;0;0;4;3;0;4
3593;Eutritzsch;12.39120759940208;Zschortauer Str.;1115,0;4129,0;145,0;51.385832460746094;7,689655172413793;0;0;0;1;0;0;4
3594;Altlindenau;12.323775521305766;"R&ouml;ntgenstra&szlig;e";275,0;4177,0;40,0;51.335811499792996;6,875;10;0;4;4;5;0;6
3595;Dölitz-Dösen;12.40373908234375;"Johannastra&szlig;e";420,0;4279,0;70,0;51.286318963875395;6,0;0;0;0;3;1;0;0
3596;Mölkau;12.440209320039607;"Paunsdorferstra&szlig;e";276,0;4316,0;38,24;51.3324073737138;7,2175732217573225;0;0;0;1;1;0;3
3597;Anger-Crottendorf;12.411055322604053;Zweinaundorfer Str.;445,0;4318,0;50,0;51.334893067021;8,9;3;0;1;5;3;0;4
3598;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";790,0;4157,0;68,67;51.3760510539231;11,504295907965634;0;0;0;6;0;0;2
3599;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";669,0;4157,0;66,85;51.3760510539231;10,0074794315632;0;0;0;6;0;0;2
3600;Möckern;12.339137203135305;"Georg Schumann Stra&szlig;e";320,0;4159,0;54,28;51.3694569262019;5,895357406042741;2;0;0;4;0;0;2
3601;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";1003,0;4157,0;105,6;51.3760510539231;9,49810606060606;0;0;0;6;0;0;2
3602;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";1228,0;4157,0;129,31;51.3760510539231;9,496558657489754;0;0;0;6;0;0;2
3603;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";2042,0;4157,0;204,17;51.3760510539231;10,00146936376549;0;0;0;6;0;0;2
3604;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";1236,0;4157,0;130,09;51.3760510539231;9,501114612960258;0;0;0;0;0;0;2
3605;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";1205,0;4157,0;126,87;51.3760510539231;9,497911247733901;0;0;0;6;0;0;2
3606;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";1122,0;4157,0;118,15;51.3760510539231;9,49640287769784;0;0;0;6;0;0;2
3607;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";1193,0;4157,0;125,53;51.3760510539231;9,503704293794312;0;0;0;6;0;0;2
3608;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";1115,0;4157,0;117,42;51.3760510539231;9,495826946005788;0;0;0;6;0;0;2
3609;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";2057,0;4157,0;205,67;51.3760510539231;10,001458647347693;0;0;0;6;0;0;2
3610;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";678,0;4157,0;67,83;51.3760510539231;9,995577178239717;0;0;0;6;0;0;2
3611;Gohlis-Nord;12.371287038244855;"Max-Liebermann-Stra&szlig;e";635,0;4157,0;66,85;51.3760510539231;9,49887808526552;0;0;0;6;0;0;2
3612;Holzhausen;12.465708303174805;"Walter- Heise- Stra&szlig;e";294,0;4288,0;49,0;51.30304449890008;6,0;0;0;1;2;0;0;1
3613;Holzhausen;12.466359711890217;"Walter- Heise- Stra&szlig;e";654,0;4288,0;109,0;51.30296704182952;6,0;0;0;1;2;0;0;1
3614;Volkmarsdorf;12.41690614658114;Bautzmannstr.;289,0;4318,0;30,0;51.3437131910627;9,633333333333333;5;0;3;4;2;0;4
